,Florida,California,Pennsylvania,Texas,Virginia,New York,Massachusetts,Colorado,Connecticut,Arizona,Utah,Illinois,the District of Columbia,New Jersey,Michigan,North Carolina,New Hampshire,Wyoming,Maryland,Maine,Washington,Idaho,Oregon,Georgia,Iowa,Missouri,Indiana,Minnesota,North Dakota,Nevada,Delaware,Montana,Louisiana,Hawaii,Rhode Island,Vermont,Alabama,Tennessee,Wisconsin,South Carolina,Nebraska,New Mexico,Ohio,Kentucky,Alaska,West Virginia,Kansas,Mississippi,South Dakota,Oklahoma,Arkansas
2021-08-01,310967.74745391053,681426.7986780065,240189.0708693367,268506.5711578904,340028.07205248193,416334.0642984367,537768.9072587743,506115.7733772345,328563.8468316879,384842.85821933,477569.7882592161,234665.2408183154,652302.1017736046,437389.4280952067,220454.9812874756,272748.67838632996,387495.45215986116,301285.8384815592,383280.1436569539,332874.83269108535,543317.1842082973,453414.14311132865,467890.9738673174,272052.5342676506,192103.911050766,215126.90497971306,203677.37157047438,316670.06584829674,251563.94336511553,383107.12515537714,338182.28639050847,378351.68814042216,213784.84767053335,722073.6986486771,385010.71015399805,349213.02754959714,203195.3454985599,269154.60796529107,265834.1138673046,244751.58245859365,227862.78860729226,254111.1974986697,195635.33680802936,178025.78575387504,346161.2357233559,146071.99532666546,194555.7614163803,173663.67174403678,264137.6722790597,176997.08113020845,187676.15013954628
2021-09-01,315704.85722964554,686447.7728904221,239401.28298048596,270943.41616035416,340395.6380373044,417414.00128141936,537148.5923803005,509522.721207407,327978.5380926631,392310.61474648607,483718.97462348687,234823.64343858263,649105.2348376688,439223.0829477768,220253.1512036794,275107.8495124479,386883.1327162781,303058.2907894293,383384.9745387495,334402.5323753707,546245.1031386277,457840.62617298943,471229.3626557924,274915.7711215653,192706.24316352812,215396.285974186,204486.9448522488,317226.0252730774,252121.9025852601,389398.0755351815,338519.1247931404,383800.27937985817,213496.13821627118,726994.8390796849,385355.0766586571,351540.18462106556,204720.10927804527,271958.80981109606,266219.868996862,247084.82489445573,227485.50861816364,255722.55910072933,195171.0584342777,178408.64952614115,349436.53534819576,144892.25759667592,195374.2925966785,175096.5515104112,266097.93423867883,177900.86577068234,189264.07202577972
2021-10-01,320368.9579355486,690930.220663411,238772.81091880274,273471.2130124243,340877.76512644434,418974.1437144401,536741.4510200514,513024.0704314457,327361.8832649826,398944.54193294636,488758.8886206327,234991.28327511824,646968.5742894658,440816.4463786545,219973.7083310544,277343.6812122018,385662.1415734664,305183.01468871394,383762.7550053296,334731.2172124083,548332.5065312547,461300.34318388975,474228.8650722984,278263.1745264567,193325.8791078163,215911.6838264882,205348.15206583546,317292.74727207934,252612.8527160889,394940.626179094,339165.0128404295,388870.58025610266,213786.0520194884,733141.240075136,385439.5889607644,351816.68151424936,206176.31905051437,274672.73404279136,265982.71224276815,249473.24980283613,227140.58879295798,257118.17544422206,194889.64761231138,178889.99844143106,351645.8665092895,144535.6481703725,196076.56732377002,176635.68398005763,267702.29733874707,179320.2436447729,190749.98988907647
2021-11-01,325586.55872552696,696840.4228885404,238884.97838308848,276744.01675814105,342249.6766608686,421319.65920598764,537689.4624113549,517751.83727547555,327595.9327895629,405262.72286669427,493663.8786279542,235719.17754294802,645900.9276895708,443276.4061946694,220328.0201695996,280239.4882171817,386043.02621741995,307841.07863507565,384887.30246319406,336120.9697408953,551502.1191887985,464811.84779569646,477755.58099945955,282516.0817229987,194340.61123285218,217175.840339234,206775.01650625668,318131.9036059003,253422.57261019453,400689.86570445896,340874.26838583435,394082.02633779234,214936.22216483508,741774.025613064,386363.39429653314,353236.1192763758,208177.40887256563,278440.235502151,266415.3275031099,252467.25427392786,227594.35393276913,258952.02120754754,195283.890694828,179817.80027366127,353154.65537709434,145085.4913123755,197181.7200736293,178830.51243497428,269968.10199632315,181148.527993832,192552.10344252747
2021-12-01,331226.48930919805,704126.3638486635,239894.0504900246,280506.0078120431,344678.59282314655,424092.13036800455,539851.9287746305,523485.96171016456,329223.6927593746,411194.802950603,499063.96248082636,237204.32942435393,645111.5631955527,446373.77574911504,221216.2957814555,283490.14193564624,388091.59225255967,310779.51964785875,386924.2870610063,338369.49666635337,556047.244938822,468781.10694283154,481703.3434654915,287387.8214370474,195649.6049108672,219076.3629346555,208592.54061564,319632.60552699096,254842.75379745578,406340.7993260436,343772.06181920954,399817.32797522185,216454.45272599833,750966.1542564937,388139.12774882326,355564.13490081386,210370.23200443984,282922.3143769789,267549.21496076765,255815.66416447234,228860.28828372402,261325.2263707817,196159.3150629156,181171.7134228834,354890.72498405003,146115.02305460474,198627.8719015338,181178.69269779266,273134.4543232879,183277.9728624099,194682.4645889652
2022-01-01,338306.55628337036,714287.4265470825,242337.15288653236,285455.4379786572,348597.33270027564,427358.0848313221,545196.8069553716,531227.1899283184,333037.6961382471,417365.0443548676,506700.9660165021,239813.0664871703,646034.006075909,450410.3254260037,223460.34441492928,288170.0039628399,393586.1621709306,314206.8732548904,389933.3913471992,342629.33609229827,564338.2758746507,473665.1687602753,487007.99532320554,293630.7021516786,197614.10729618045,221974.8663592731,211356.83731602007,322465.7756877649,257013.02022597558,413278.0088814923,348055.69391928246,407144.6827434821,218176.21905356398,765964.6731667264,392228.7039312732,359930.23167171964,212799.24580893308,288478.7197671131,269792.2923342286,260020.92272976445,231432.3788564305,264748.1329338132,198287.1181216056,183229.35763951205,356231.6225433135,148150.1045927171,201030.4926880676,183071.57903096426,277475.17779368436,185924.46883307272,197076.03354526684
2022-02-01,346541.5622232579,727326.3087642342,245921.17179591602,290991.0239267711,353108.98840526125,431317.49661235046,553639.6700042038,541163.7963902806,338489.50041927345,424383.3419487527,516729.87843022106,243422.01326499737,650373.8676458319,455174.8969637134,226921.69670494206,293878.4362849343,401992.20226077316,317428.3541718235,393655.7005668438,348578.41131302266,575996.7424164932,479964.06793082086,493878.123325655,300566.2153306112,199981.68538086777,225682.8502116238,214964.66616080372,326151.64457204106,258938.95545050874,421531.6859947134,353166.73454135336,415149.77230516024,219837.23328267704,785831.6009980878,398446.2260613846,365117.0686469488,215189.5536149242,294793.8716189764,272726.838314771,264835.5345609077,235084.93952173647,269215.2880092503,201389.6643040213,185651.7783520276,357282.8942459579,150420.47309987064,203871.56987586097,184013.1733481932,282280.5598606311,188837.4366118837,199305.92922673552
2022-03-01,356261.5119384827,743049.1042636769,250405.76585256297,297250.45812058315,358236.5975902756,436601.90225177706,564998.5366825602,553516.3947944463,345032.3705160749,433052.3172539055,529048.2799166564,247762.36578398861,658783.3452922433,461247.6353816311,231289.4391092081,300751.79607906117,412999.9607798587,321227.29712413886,398268.4345095347,356292.14718613884,590687.8244973099,487701.5841919198,502373.46987981093,307814.25857830484,202870.8077678239,230062.53080952787,219123.61262860618,330766.2683298807,260916.35507622513,431677.61841884436,359164.07531150756,424718.64117284486,221786.9392756774,810357.214610834,406595.0824622971,371205.4191605789,217768.8794194444,301155.729226255,276269.56297376327,270303.1132965509,239720.1368140866,274639.4611990452,205161.47781319675,188341.5745426478,358714.7933465164,152970.6499791215,207215.24140237505,184809.24011962922,287697.4842207592,192002.37252988966,201342.27288097833
2022-04-01,366482.94283153117,757347.0753872864,254470.46211263564,303323.52537251054,363180.9239100255,442008.8405619811,575612.2798133033,565675.1382072933,351182.75736028265,442791.05394982855,541279.5681155917,251821.0576488767,666625.6865860038,467530.00405229715,235517.5580988334,307745.6807043542,423900.899487104,324729.7900804944,402881.8285854806,364621.72705522063,604710.1304617,496033.20737781544,510921.59663380677,314343.8637188628,205720.36321707247,234237.8289514693,223012.7868620992,335442.97812854237,263065.7006773085,442049.89562670485,365108.7684308398,434823.8769398695,223626.91508440755,830275.4720721858,414591.58847520687,377662.09369023313,220574.45657001404,307312.13020627043,280507.6484454077,275879.06934875465,244249.4672113509,279868.3499896489,208678.22911316156,190858.51355939082,361074.556287538,154891.37469966806,210331.12556757068,185675.31375762666,293045.701912076,194720.34377550884,203362.47427163357
2022-05-01,376279.0735181258,768124.6291431548,257610.56762265004,308905.6533008985,367729.78059347137,446943.8157445064,584704.4645674145,575571.947541399,356837.48246512,452448.95328118716,551271.7471677562,254550.42858893238,671377.6784669698,473897.32378482324,238725.65829521717,314261.99106486613,433011.6100172023,328161.1824125876,407182.05409780843,372208.551585681,615350.1631770522,502790.438398846,518155.78710525885,319901.06131384993,208586.804718449,237625.9426660243,226018.80882027934,339480.81969985453,265392.3669815315,451404.0863139876,370228.0971774577,444249.96187892946,225150.1908143301,845661.8481907118,421667.99176001205,383630.52264968056,223094.50654896427,312378.14632756397,284625.6990139267,281169.6554748274,247959.20536841894,284122.93155578425,211542.88048393445,193028.05418106134,364559.48552842374,156357.33950195214,213170.6421247851,186673.08888005247,297904.88510604383,196992.82854862962,205096.7676051164
2022-06-01,384986.6265889846,773854.8715961558,260062.41059929327,313777.89152306126,371567.34271934937,451665.70288014977,591469.0694394155,581599.7425308811,361654.8414147959,460525.5971516692,556963.4754185587,256404.08088259122,671640.4918322358,479240.2627675072,241165.44505950986,320059.2175480383,439719.9074911264,331583.4184824237,410257.5535514622,378206.4551477319,620572.5673391129,506971.0470613385,522757.783952677,324749.36404479673,211137.08906122975,240553.42929376735,228618.76906257388,342499.22995399596,267850.61563796154,458749.0342478787,374131.35447254026,451616.5501193733,226624.37651961678,855032.9786418368,427429.14508087916,388944.46322271257,225670.96649935914,317005.7325080654,288190.12684620376,286150.0801166755,250807.98693869743,287721.9150492864,214177.01489525448,195266.3506366335,367693.5257691737,157775.31023440993,215691.29199832794,188299.5956722861,301879.3723143986,199161.64440882788,206822.67215055472
2022-07-01,390894.7999318875,774168.0359429071,261005.36819600163,316740.4434215198,373478.2838568952,454850.61795130867,594603.1705302405,582218.2728051698,364701.765785381,464612.03717011743,556438.8177406361,256784.15585690425,667828.1273480267,482239.1157558817,241766.38847404884,323700.05188876233,442723.57792594284,334076.1974335515,410952.2659518046,380787.1747692867,618835.9688091245,506224.72709752416,522722.7537506069,327652.73532746243,212702.32728729595,242155.98344921684,229888.28407693296,343082.44684756215,269084.9787142139,462365.63976816746,375543.31205819343,454106.33124437294,227347.8021967607,858656.3330727528,430294.44380758394,391583.2173840746,227167.1117559569,319677.124436796,289663.59777742095,289583.79494900216,252184.68538457385,290006.4901230272,215649.40294592423,196818.96428615195,369815.09579767677,158421.7848477828,217389.569259026,189723.558864209,304033.87839208497,200825.23580083819,207751.61250691582
2022-08-01,393885.2945658459,769443.9959290588,260785.20568817933,317670.46510669374,373619.3699822635,455804.6540289687,593529.8387410146,578307.1104823938,365407.97804842464,463717.567001191,550971.0546239951,256286.40585592377,661252.6626632187,482396.5261162105,241071.48150186994,325182.8317502458,442831.95677555585,335314.5894027749,409418.1018925001,380075.99134873715,611995.3853063184,501286.3295093533,518746.012567359,328765.3207724862,213156.6624520819,242482.4285208832,230124.9781978492,341723.7703594238,269675.52369833895,461720.445467323,375562.6456213172,452676.8094189058,227156.40712226377,856426.8079296686,429920.531413499,391633.458079055,228021.4767858436,320564.7901923148,289468.6533773915,291376.3884352332,252296.24961171288,290812.7626247232,216163.33885157015,197559.5784602249,370794.2259898611,158497.13463535975,218163.09951984507,190587.85703845997,304470.2386806761,201831.3749474132,208185.65670348602
2022-09-01,394267.6856713647,761888.5838029925,259778.89060189665,316984.8434623013,372380.3517773254,454189.27920764446,589267.298546051,572057.0621963381,364607.8156510486,458418.86860894714,542994.2590757104,254934.86832734468,652882.9641057756,480748.25528216874,239462.65699083536,324826.0707725515,441366.2370781035,335203.312546438,406723.0569723122,377548.6383187923,602851.4598145476,493478.9853659544,512670.6668548041,328301.68252700823,212965.21423592186,241618.45516469737,229441.6001932052,339205.74620856805,269286.32962996373,457023.31390417967,374374.0351173458,448379.3670063068,225677.27452560398,850874.8431722863,427585.92572458164,390056.76655353885,227888.35855855196,319816.3689152517,288521.6254282419,291523.3097690331,251528.91206541276,290144.0136994498,215754.15851532252,197450.0318290307,370331.37275860267,157968.0361589659,218125.18120815823,190339.58389002582,303633.17274125357,202209.909237573,207988.52659957646
2022-10-01,393779.06922230433,755086.8660776272,259465.72777275342,316004.53035867214,371530.54954372573,452305.38751427364,585633.4387245305,567006.9809557275,363950.9732869379,451842.41531634826,536173.6393379088,254029.90418096224,646736.6107775534,479553.3305032927,238378.51086547578,324208.34095505014,440579.19426339,335555.3611815702,404988.31989982195,375418.00143240386,595948.2726862342,486103.2073781891,507970.3045582326,327533.86896760104,213051.033776975,240869.6353079326,228938.82233447526,337476.31880077993,269377.61806648335,450988.58186871,373847.25714446156,444696.31720033026,224074.23956984645,846169.0814717988,426086.3153727443,388796.40319224045,227553.92180055988,318597.40535497665,287903.2249596088,291481.9413408206,251209.54715336673,289399.6098762623,215466.6515432968,197524.99476102903,369527.80769698386,157760.12359232144,218270.22975911922,189473.04402891514,303257.75288160477,202609.6484834466,207788.610555226
